Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","91","Guyana","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","484","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","35.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","91","Guyana","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","91","Guyana","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","91","Guyana","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","30","S","Standardized data"
"FBS","Food Balances (2010-)","91","Guyana","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","166","Fc","Calculated data"
"FBS","Food Balances (2010-)","91","Guyana","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2104","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","48.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","168","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","93","Haiti","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","103","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","93","Haiti","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","93","Haiti","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","112","S","Standardized data"
"FBS","Food Balances (2010-)","93","Haiti","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","93","Haiti","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2683","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","62.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","95","Honduras","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","327","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","206","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","95","Honduras","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","95","Honduras","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","95","Honduras","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","221","S","Standardized data"
"FBS","Food Balances (2010-)","95","Honduras","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","99","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3350","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","89.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1113","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","524","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","97","Hungary","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","97","Hungary","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","232","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","97","Hungary","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","308","S","Standardized data"
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","112","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","10.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3647","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","145.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1638","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","104.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","99","Iceland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","99","Iceland","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","99","Iceland","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","10","S","Standardized data"
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","107","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","12.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2560","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","303","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","4101","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","100","India","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","100","India","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","100","India","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","4094","S","Standardized data"
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2945","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","69.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","228","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","3454","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","101","Indonesia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","101","Indonesia","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","101","Indonesia","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2115","S","Standardized data"
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","27","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2992","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","82.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","339","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2243","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","52","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2194","S","Standardized data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","94","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2613","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","214","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","109","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","103","Iraq","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","222","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","103","Iraq","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","103","Iraq","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","330","S","Standardized data"
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","35","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3871","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","117.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1155","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","71.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","150","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","104","Ireland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","105","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","104","Ireland","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","90","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","104","Ireland","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","126","S","Standardized data"
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","102","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","11.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3567","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","128.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","871","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","78.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","656","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","105","Israel","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","105","Israel","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","105","Israel","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","646","S","Standardized data"
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","266","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","31.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3463","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","105.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","837","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1277","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","106","Italy","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","94","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","106","Italy","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","175","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","106","Italy","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1171","S","Standardized data"
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","65","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","109","Jamaica","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
